Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - San Thomas West",May-16,$960K,1.10%,-13%,2,100%,0%,2,-50%,100%,,,,10,-6,-115,106.70%,1.20%,6.50%,95130
"San Jose, CA - San Thomas West",Jun-16,$970K,1%,-17.60%,1,-50%,-50%,1,-50%,0%,,,,4,-6,-18,107.90%,1.20%,1.60%,95130
"San Jose, CA - San Thomas West",Jul-16,$970K,0%,-3%,1,0%,0%,,,,,,,4,0,-18,107.90%,0%,3.70%,95130
"San Jose, CA - San Tomas Aquinos",Apr-14,"$1,000K",,,1,,,2,,,1,,,10,,,111.20%,,,95130
"San Jose, CA - San Tomas Aquinos",May-14,"$1,000K",0%,,1,0%,,2,0%,,1,0%,,10,0,,111.20%,0%,,95130
"San Jose, CA - San Tomas Aquinos",Jun-14,"$1,000K",0%,,1,0%,,,,,1,0%,,10,0,,111.20%,0%,,95130
"San Jose, CA - San Tomas Aquinos",Aug-16,"$1,245K",,,1,,,1,,,,,,12,,,93.20%,,,95130
"San Jose, CA - San Tomas Aquinos",Sep-16,"$1,245K",0%,,1,0%,,1,0%,,,,,12,0,,93.20%,0%,,95130
"San Jose, CA - San Tomas Aquinos",Oct-16,"$1,245K",0%,,1,0%,,,,,,,,12,0,,93.20%,0%,,95130
"San Jose, CA - Santee",Jan-12,$410K,0%,8.60%,1,0%,-50%,,,,,,,53,0,-18,100%,0%,-1%,95122
"San Jose, CA - Santee",Mar-12,$365K,,,1,,,3,,,1,,,,,,100.80%,,,95122
"San Jose, CA - Santee",Apr-12,$411K,12.50%,,2,100%,,4,33.30%,,1,0%,,6,,,109%,8.20%,,95122
"San Jose, CA - Santee",May-12,$411K,0%,15.60%,2,0%,100%,3,-25%,0%,2,100%,0%,6,0,-5,109%,0%,10.80%,95122
"San Jose, CA - Santee",Jun-12,$456K,11.10%,25.40%,1,-50%,-50%,3,0%,0%,2,0%,,6,0,-5,117.20%,8.20%,16.50%,95122
"San Jose, CA - Santee",Sep-12,$510K,,20%,1,,-50%,1,,-66.70%,2,,100%,9,,-7,102.20%,,-1.80%,95122
"San Jose, CA - Santee",Oct-12,$445K,-12.70%,14.10%,2,100%,100%,1,0%,-50%,,,,7,-3,-15,105.50%,3.30%,4.50%,95122
"San Jose, CA - Santee",Nov-12,$445K,0%,11.30%,2,0%,0%,3,200%,200%,2,,,7,0,-31,105.50%,0%,5%,95122
"San Jose, CA - Santee",Dec-12,$440K,-1.10%,7.30%,3,50%,200%,3,0%,,,,,8,2,-45,107.50%,2%,7.50%,95122
"San Jose, CA - Santee",Jan-13,$495K,12.50%,20.70%,2,-33.30%,100%,3,0%,,,,,23,15,-31,106.90%,-0.60%,6.90%,95122
"San Jose, CA - Santee",Feb-13,$440K,-11.10%,,3,50%,,1,-66.70%,,,,,23,0,,105.60%,-1.30%,,95122
"San Jose, CA - Santee",Mar-13,$410K,-6.80%,12.30%,1,-66.70%,0%,,,,,,,,,,103.10%,-2.50%,2.30%,95122
"San Jose, CA - Santee",Apr-13,$410K,0%,-0.10%,1,0%,-50%,1,,-75%,1,,0%,,,,103.10%,0%,-5.90%,95122
"San Jose, CA - Santee",Jul-13,$665K,,,1,,,2,,,2,,,78,,,95.10%,,,95122
"San Jose, CA - Santee",Aug-13,$665K,0%,,1,0%,,2,0%,,2,0%,,78,0,,95.10%,0%,,95122
"San Jose, CA - Santee",Sep-13,$665K,0%,30.40%,1,0%,0%,1,-50%,0%,,,,78,0,69,95.10%,0%,-7.10%,95122
"San Jose, CA - Santee",Nov-13,$710K,,59.60%,1,,-50%,3,,0%,1,,-50%,77,,71,102.20%,,-3.40%,95122
"San Jose, CA - Santee",Dec-13,$710K,0%,61.40%,3,200%,0%,3,0%,0%,,,,16,-61,8,104%,1.90%,-3.50%,95122
"San Jose, CA - Santee",Jan-14,$710K,0%,43.40%,3,0%,50%,2,-33.30%,-33.30%,,,,16,0,-7,104%,0%,-2.80%,95122
"San Jose, CA - Santee",Feb-14,$680K,-4.20%,54.50%,2,-33.30%,-33.30%,,,,,,,13,-3,-10,105%,0.90%,-0.60%,95122
"San Jose, CA - Santee",May-14,$753K,,,2,,,4,,,1,,,15,,,103.80%,,,95122
"San Jose, CA - Santee",Jun-14,$753K,0%,,2,0%,,3,-25%,,,,,15,0,,103.80%,0%,,95122
"San Jose, CA - Santee",Jul-14,$748K,-0.60%,12.50%,4,100%,300%,2,-33.30%,0%,,,,15,0,-63,103.10%,-0.70%,8%,95122
"San Jose, CA - Santee",Aug-14,$751K,0.40%,12.90%,3,-25%,200%,2,0%,0%,1,,-50%,12,-3,-66,101.60%,-1.50%,6.50%,95122
"San Jose, CA - Santee",Sep-14,$751K,0%,12.90%,3,0%,200%,2,0%,100%,1,0%,,12,0,-66,101.60%,0%,6.50%,95122
"San Jose, CA - Santee",Oct-14,$775K,3.20%,,2,-33.30%,,3,50%,,2,100%,,15,3,,102.40%,0.70%,,95122
"San Jose, CA - Santee",Nov-14,$770K,-0.60%,8.50%,1,-50%,0%,3,0%,0%,2,0%,100%,18,3,-59,104.80%,2.40%,2.60%,95122
"San Jose, CA - Santee",Dec-14,$770K,0%,8.50%,3,200%,0%,3,0%,0%,,,,18,0,2,103%,-1.70%,-1%,95122
"San Jose, CA - Santee",Jan-15,$777K,0.90%,9.40%,3,0%,0%,3,0%,50%,1,,,22,4,6,102.20%,-0.80%,-1.90%,95122
"San Jose, CA - Santee",Feb-15,$777K,0%,14.30%,3,0%,50%,3,0%,,1,0%,,22,0,9,102.20%,0%,-2.80%,95122
"San Jose, CA - Santee",Mar-15,$777K,0%,,1,-66.70%,,4,33.30%,,1,0%,,22,0,,102.30%,0.10%,,95122
"San Jose, CA - Santee",Apr-15,$828K,6.60%,,1,0%,,3,-25%,,1,0%,,13,-9,,97.40%,-4.80%,,95122
"San Jose, CA - Santee",May-15,$825K,-0.40%,9.60%,2,100%,0%,2,-33.30%,-50%,1,0%,0%,19,6,4,98.70%,1.30%,-5.10%,95122
"San Jose, CA - Santee",Jun-15,$825K,0%,9.60%,2,0%,0%,,,,,,,19,0,4,98.70%,0%,-5.10%,95122
"San Jose, CA - Santee",Jul-15,$854K,3.50%,14.10%,2,0%,-50%,1,,-50%,1,,,58,39,43,97.80%,-0.90%,-5.30%,95122
"San Jose, CA - Santee",Aug-15,$885K,3.70%,17.80%,1,-50%,-66.70%,2,100%,0%,1,0%,0%,91,34,79,95.70%,-2.20%,-6%,95122
"San Jose, CA - Santee",Sep-15,$881K,-0.50%,17.30%,2,100%,-33.30%,4,100%,100%,2,100%,100%,47,-44,35,97.70%,2%,-4%,95122
"San Jose, CA - Santee",Oct-15,$877K,-0.50%,13.20%,1,-50%,-50%,3,-25%,0%,,,,3,-44,-12,99.70%,2%,-2.70%,95122
"San Jose, CA - Santee",Nov-15,$889K,1.30%,15.40%,2,100%,100%,3,0%,0%,1,,-50%,8,5,-11,100.40%,0.80%,-4.30%,95122
"San Jose, CA - Santee",Dec-15,$900K,1.30%,16.90%,1,-50%,-66.70%,2,-33.30%,-33.30%,1,0%,,12,5,-6,101.20%,0.80%,-1.80%,95122
"San Jose, CA - Santee",Jan-16,$925K,2.80%,19%,2,100%,-33.30%,3,50%,0%,2,100%,100%,12,-1,-11,100.60%,-0.60%,-1.60%,95122
"San Jose, CA - Santee",Feb-16,$950K,2.70%,22.30%,1,-50%,-66.70%,3,0%,0%,2,0%,100%,11,-1,-11,100%,-0.60%,-2.20%,95122
"San Jose, CA - Santee",Mar-16,$950K,0%,22.30%,1,0%,0%,2,-33.30%,-50%,1,-50%,0%,11,0,-11,100%,0%,-2.30%,95122
"San Jose, CA - Santee",Apr-16,$941K,-1%,13.60%,2,100%,100%,1,-50%,-66.70%,,,,82,71,69,99.50%,-0.50%,2.10%,95122
"San Jose, CA - Santee",May-16,$945K,0.50%,14.50%,3,50%,50%,1,0%,-50%,1,,0%,65,-17,47,98.90%,-0.60%,0.20%,95122
"San Jose, CA - Santee",Jun-16,$945K,0%,14.50%,3,0%,50%,1,0%,,1,0%,,65,0,47,98.90%,0%,0.20%,95122
"San Jose, CA - Santee",Jul-16,$951K,0.60%,11.40%,2,-33.30%,0%,1,0%,0%,,,,50,-16,-8,98.90%,0%,1%,95122
"San Jose, CA - Santee",Aug-16,$956K,0.60%,8%,1,-50%,0%,,,,,,,51,2,-40,100.10%,1.20%,4.40%,95122
"San Jose, CA - Santee",Sep-16,$956K,0%,8.50%,1,0%,-50%,,,,,,,51,0,4,100.10%,0%,2.40%,95122
"San Jose, CA - Seven Trees",Jun-13,$490K,,,1,,,1,,,,,,5,,,108.90%,,,95111
"San Jose, CA - Seven Trees",Jul-13,$490K,0%,,1,0%,,1,0%,,,,,5,0,,108.90%,0%,,95111
"San Jose, CA - Seven Trees",Aug-13,$490K,0%,,1,0%,,,,,,,,5,0,,108.90%,0%,,95111
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
