Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Millic-Phelps",16-Sep,$730K,-8.90%,0.30%,3,200.00%,-50.00%,5,25.00%,0.00%,1,-50.00%,,22,12,13,102.20%,-12.60%,-5.60%,95117
"San Jose, CA - Millic-Phelps",16-Oct,$730K,0.00%,-0.80%,5,66.70%,0.00%,4,-20.00%,-20.00%,1,0.00%,0.00%,26,4,17,101.90%,-0.30%,-5.20%,95117
"San Jose, CA - Millic-Phelps",16-Nov,$734K,0.50%,-2.20%,6,20.00%,100.00%,3,-25.00%,-25.00%,1,0.00%,,25,-1,16,102.50%,0.60%,-4.60%,95117
"San Jose, CA - Millic-Phelps",16-Dec,$738K,0.50%,-0.50%,3,-50.00%,-25.00%,2,-33.30%,-50.00%,1,0.00%,,26,1,16,102.80%,0.30%,-3.80%,95117
"San Jose, CA - Mirassou Vineyards",12-Jan,$565K,-2.40%,29.90%,3,200.00%,200.00%,4,300.00%,-20.00%,4,300.00%,33.30%,74,38,,99.40%,-0.60%,2.70%,95111
"San Jose, CA - Mirassou Vineyards",12-Feb,$533K,-5.80%,-9.70%,2,-33.30%,-33.30%,5,25.00%,25.00%,3,-25.00%,-25.00%,229,155,111,99.10%,-0.30%,-0.80%,95111
"San Jose, CA - Mirassou Vineyards",12-Mar,$533K,0.00%,-9.70%,4,100.00%,33.30%,6,20.00%,0.00%,3,0.00%,-40.00%,74,-155,-44,96.80%,-2.40%,-3.20%,95111
"San Jose, CA - Mirassou Vineyards",12-Apr,$588K,10.40%,-2.00%,3,-25.00%,-40.00%,4,-33.30%,-20.00%,1,-66.70%,-50.00%,21,-53,-20,97.20%,0.50%,-1.70%,95111
"San Jose, CA - Mirassou Vineyards",12-May,$570K,-3.10%,-8.10%,7,133.30%,133.30%,5,25.00%,-28.60%,2,100.00%,-50.00%,32,11,12,99.20%,1.90%,0.90%,95111
"San Jose, CA - Mirassou Vineyards",12-Jun,$575K,0.90%,-7.30%,6,-14.30%,20.00%,3,-40.00%,-40.00%,2,0.00%,-33.30%,20,-12,0,101.40%,2.20%,4.40%,95111
"San Jose, CA - Mirassou Vineyards",12-Jul,$570K,-0.90%,-14.30%,5,-16.70%,66.70%,3,0.00%,-62.50%,,,,25,5,5,101.10%,-0.30%,4.40%,95111
"San Jose, CA - Mirassou Vineyards",12-Aug,$660K,15.80%,0.80%,3,-40.00%,-25.00%,1,-66.70%,-80.00%,,,,15,-10,5,101.10%,0.00%,3.70%,95111
"San Jose, CA - Mirassou Vineyards",12-Sep,$610K,-7.60%,-2.80%,2,-33.30%,0.00%,2,100.00%,-66.70%,,,,42,27,35,100.20%,-0.90%,0.50%,95111
"San Jose, CA - Mirassou Vineyards",12-Oct,$600K,-1.60%,-4.40%,3,50.00%,50.00%,1,-50.00%,-50.00%,,,,15,-27,9,103.10%,3.00%,3.40%,95111
"San Jose, CA - Mirassou Vineyards",12-Nov,$600K,0.00%,3.60%,1,-66.70%,0.00%,1,0.00%,-50.00%,,,,10,-5,-26,109.10%,6.00%,9.10%,95111
"San Jose, CA - Mirassou Vineyards",12-Dec,$600K,0.00%,3.60%,1,0.00%,0.00%,,,,,,,10,0,-26,109.10%,0.00%,9.10%,95111
"San Jose, CA - Mirassou Vineyards",13-Feb,$620K,,16.40%,1,,-50.00%,3,,-40.00%,,,,11,,-218,109.30%,,10.20%,95111
"San Jose, CA - Mirassou Vineyards",13-Mar,$640K,3.20%,20.20%,3,200.00%,-25.00%,8,166.70%,33.30%,3,,0.00%,8,-3,-66,107.00%,-2.30%,10.30%,95111
"San Jose, CA - Mirassou Vineyards",13-Apr,$650K,1.60%,10.50%,5,66.70%,66.70%,11,37.50%,175.00%,5,66.70%,400.00%,8,0,-13,108.40%,1.40%,11.20%,95111
"San Jose, CA - Mirassou Vineyards",13-May,$725K,11.50%,27.10%,7,40.00%,0.00%,15,36.40%,200.00%,4,-20.00%,100.00%,9,1,-23,105.90%,-2.50%,6.70%,95111
"San Jose, CA - Mirassou Vineyards",13-Jun,$730K,0.80%,27.00%,11,57.10%,83.30%,13,-13.30%,333.30%,3,-25.00%,50.00%,13,4,-7,104.90%,-1.00%,3.50%,95111
"San Jose, CA - Mirassou Vineyards",13-Jul,$730K,0.00%,28.10%,11,0.00%,120.00%,11,-15.40%,266.70%,2,-33.30%,,14,1,-11,102.90%,-2.00%,1.80%,95111
"San Jose, CA - Mirassou Vineyards",13-Aug,$695K,-4.80%,5.30%,13,18.20%,333.30%,11,0.00%,1000.00%,5,150.00%,,15,1,0,102.50%,-0.40%,1.40%,95111
"San Jose, CA - Mirassou Vineyards",13-Sep,$691K,-0.60%,13.20%,9,-30.80%,350.00%,10,-9.10%,400.00%,5,0.00%,,19,4,-23,100.70%,-1.80%,0.50%,95111
"San Jose, CA - Mirassou Vineyards",13-Oct,$693K,0.30%,15.50%,10,11.10%,233.30%,9,-10.00%,800.00%,3,-40.00%,,22,3,7,100.80%,0.20%,-2.30%,95111
"San Jose, CA - Mirassou Vineyards",13-Nov,$695K,0.30%,15.80%,7,-30.00%,600.00%,6,-33.30%,500.00%,2,-33.30%,,36,14,26,99.70%,-1.10%,-9.40%,95111
"San Jose, CA - Mirassou Vineyards",13-Dec,$695K,0.00%,15.80%,7,0.00%,600.00%,5,-16.70%,,1,-50.00%,,22,-14,12,100.60%,0.80%,-8.50%,95111
"San Jose, CA - Mirassou Vineyards",14-Jan,$720K,3.60%,,4,-42.90%,,4,-20.00%,,1,0.00%,,25,3,,100.60%,0.10%,,95111
"San Jose, CA - Mirassou Vineyards",14-Feb,$735K,2.10%,18.50%,3,-25.00%,200.00%,2,-50.00%,-33.30%,,,,7,-18,-4,103.00%,2.30%,-6.40%,95111
"San Jose, CA - Mirassou Vineyards",14-Mar,$733K,-0.30%,14.50%,2,-33.30%,-33.30%,4,100.00%,-50.00%,3,,0.00%,36,29,28,102.30%,-0.70%,-4.70%,95111
"San Jose, CA - Mirassou Vineyards",14-Apr,$733K,0.00%,12.70%,2,0.00%,-60.00%,10,150.00%,-9.10%,3,0.00%,-40.00%,36,0,28,102.30%,0.00%,-6.10%,95111
"San Jose, CA - Mirassou Vineyards",14-May,$740K,1.00%,2.10%,9,350.00%,28.60%,11,10.00%,-26.70%,1,-66.70%,-75.00%,8,-28,-1,107.00%,4.70%,1.10%,95111
"San Jose, CA - Mirassou Vineyards",14-Jun,$745K,0.70%,2.10%,10,11.10%,-9.10%,10,-9.10%,-23.10%,2,100.00%,-33.30%,9,1,-4,106.50%,-0.50%,1.60%,95111
"San Jose, CA - Mirassou Vineyards",14-Jul,$750K,0.70%,2.70%,11,10.00%,0.00%,7,-30.00%,-36.40%,4,100.00%,100.00%,10,1,-4,106.40%,-0.10%,3.50%,95111
"San Jose, CA - Mirassou Vineyards",14-Aug,$799K,6.50%,15.00%,7,-36.40%,-46.20%,9,28.60%,-18.20%,2,-50.00%,-60.00%,16,6,1,102.80%,-3.50%,0.40%,95111
"San Jose, CA - Mirassou Vineyards",14-Sep,$811K,1.40%,17.40%,8,14.30%,-11.10%,9,0.00%,-10.00%,2,0.00%,-60.00%,16,0,-3,103.60%,0.70%,2.90%,95111
"San Jose, CA - Mirassou Vineyards",14-Oct,$811K,0.10%,17.10%,9,12.50%,-10.00%,6,-33.30%,-33.30%,2,0.00%,-33.30%,16,0,-6,102.70%,-0.80%,1.90%,95111
"San Jose, CA - Mirassou Vineyards",14-Nov,$814K,0.30%,17.10%,6,-33.30%,-14.30%,3,-50.00%,-50.00%,,,,17,1,-19,102.10%,-0.70%,2.40%,95111
"San Jose, CA - Mirassou Vineyards",14-Dec,$775K,-4.70%,11.50%,4,-33.30%,-42.90%,1,-66.70%,-80.00%,,,,26,9,4,101.80%,-0.30%,1.20%,95111
"San Jose, CA - Mirassou Vineyards",15-Jan,$770K,-0.60%,6.90%,2,-50.00%,-50.00%,,,,,,,74,48,49,102.80%,1.00%,2.20%,95111
"San Jose, CA - Mirassou Vineyards",15-Feb,$730K,-5.20%,-0.70%,1,-50.00%,-66.70%,,,,,,,113,40,106,104.30%,1.50%,1.30%,95111
"San Jose, CA - Mirassou Vineyards",15-Mar,$930K,27.40%,27.00%,1,0.00%,-50.00%,3,,-25.00%,2,,-33.30%,8,-105,-28,103.40%,-0.80%,1.10%,95111
"San Jose, CA - Mirassou Vineyards",15-Apr,$890K,-4.30%,21.50%,2,100.00%,0.00%,3,0.00%,-70.00%,,,,8,-1,-29,108.50%,5.00%,6.20%,95111
"San Jose, CA - Mirassou Vineyards",15-May,$890K,0.00%,20.30%,2,0.00%,-77.80%,4,33.30%,-63.60%,,,,8,0,-1,108.50%,0.00%,1.40%,95111
"San Jose, CA - Mirassou Vineyards",15-Jun,$850K,-4.50%,14.10%,1,-50.00%,-90.00%,6,50.00%,-40.00%,1,,-50.00%,7,-1,-2,113.50%,5.00%,7.00%,95111
"San Jose, CA - Mirassou Vineyards",15-Jul,$890K,4.70%,18.70%,3,200.00%,-72.70%,8,33.30%,14.30%,2,100.00%,-50.00%,9,2,-1,107.80%,-5.70%,1.40%,95111
"San Jose, CA - Mirassou Vineyards",15-Aug,$888K,-0.30%,11.10%,4,33.30%,-42.90%,9,12.50%,0.00%,2,0.00%,0.00%,9,0,-7,107.00%,-0.80%,4.10%,95111
"San Jose, CA - Mirassou Vineyards",15-Sep,$890K,0.30%,9.80%,5,25.00%,-37.50%,4,-55.60%,-55.60%,2,0.00%,0.00%,9,0,-7,107.90%,0.90%,4.30%,95111
"San Jose, CA - Mirassou Vineyards",15-Oct,$835K,-6.20%,3.00%,3,-40.00%,-66.70%,3,-25.00%,-50.00%,2,0.00%,0.00%,11,2,-5,104.30%,-3.60%,1.60%,95111
"San Jose, CA - Mirassou Vineyards",15-Nov,$833K,-0.30%,2.30%,2,-33.30%,-66.70%,2,-33.30%,-33.30%,,,,56,45,39,104.20%,-0.10%,2.10%,95111
"San Jose, CA - Mirassou Vineyards",15-Dec,$912K,9.50%,17.70%,3,50.00%,-25.00%,2,0.00%,100.00%,,,,14,-42,-12,105.00%,0.80%,3.20%,95111
"San Jose, CA - Mirassou Vineyards",16-Jan,$926K,1.50%,20.30%,2,-33.30%,0.00%,2,0.00%,,1,,,12,-3,-62,108.90%,4.00%,6.10%,95111
"San Jose, CA - Mirassou Vineyards",16-Feb,$926K,0.00%,26.80%,2,0.00%,100.00%,3,50.00%,,2,100.00%,,12,0,-102,108.90%,0.00%,4.70%,95111
"San Jose, CA - Mirassou Vineyards",16-Mar,$933K,0.70%,0.30%,1,-50.00%,0.00%,6,100.00%,100.00%,3,50.00%,50.00%,8,-4,0,108.40%,-0.50%,5.00%,95111
"San Jose, CA - Mirassou Vineyards",16-Apr,$906K,-2.80%,1.80%,4,300.00%,100.00%,6,0.00%,100.00%,1,-66.70%,,23,15,15,104.60%,-3.80%,-3.80%,95111
"San Jose, CA - Mirassou Vineyards",16-May,$850K,-6.20%,-4.50%,6,50.00%,200.00%,7,16.70%,75.00%,3,200.00%,,37,14,29,104.20%,-0.50%,-4.30%,95111
"San Jose, CA - Mirassou Vineyards",16-Jun,$865K,1.80%,1.80%,7,16.70%,600.00%,5,-28.60%,-16.70%,2,-33.30%,100.00%,38,2,31,103.70%,-0.50%,-9.80%,95111
"San Jose, CA - Mirassou Vineyards",16-Jul,$865K,0.00%,-2.80%,5,-28.60%,66.70%,9,80.00%,12.50%,4,100.00%,100.00%,38,0,29,103.50%,-0.10%,-4.30%,95111
"San Jose, CA - Mirassou Vineyards",16-Aug,$865K,0.00%,-2.50%,7,40.00%,75.00%,7,-22.20%,-22.20%,2,-50.00%,0.00%,12,-26,3,103.10%,-0.40%,-3.80%,95111
"San Jose, CA - Mirassou Vineyards",16-Sep,$860K,-0.60%,-3.40%,5,-28.60%,0.00%,6,-14.30%,50.00%,,,,12,0,3,102.60%,-0.60%,-5.30%,95111
"San Jose, CA - Mirassou Vineyards",16-Oct,$811K,-5.70%,-2.90%,6,20.00%,100.00%,3,-50.00%,0.00%,2,,0.00%,21,9,10,100.70%,-1.90%,-3.60%,95111
"San Jose, CA - Mirassou Vineyards",16-Nov,$781K,-3.70%,-6.20%,2,-66.70%,0.00%,2,-33.30%,0.00%,1,-50.00%,,43,22,-13,96.80%,-3.90%,-7.40%,95111
"San Jose, CA - Mirassou Vineyards",16-Dec,$781K,0.00%,-14.40%,2,0.00%,-33.30%,2,0.00%,0.00%,,,,43,0,29,96.80%,0.00%,-8.20%,95111
"San Jose, CA - Morrill",12-Jan,$218K,-6.80%,-11.60%,1,-50.00%,-50.00%,1,0.00%,-50.00%,2,-33.30%,100.00%,111,46,88,100.00%,0.00%,0.40%,95132
"San Jose, CA - Morrill",12-Feb,$232K,6.20%,-4.50%,2,100.00%,0.00%,1,0.00%,0.00%,1,-50.00%,0.00%,59,-53,31,100.00%,0.00%,0.00%,95132
"San Jose, CA - Morrill",12-Mar,$245K,5.80%,2.10%,1,-50.00%,0.00%,,,,1,0.00%,-66.70%,6,-53,-27,100.00%,0.00%,0.00%,95132
"San Jose, CA - Morrill",12-Apr,$238K,-3.00%,-0.90%,2,100.00%,100.00%,1,,-75.00%,1,0.00%,-66.70%,82,76,49,97.00%,-3.00%,-3.00%,95132
"San Jose, CA - Morrill",12-May,$231K,-3.00%,,1,-50.00%,,1,0.00%,,1,0.00%,,158,76,,94.10%,-3.00%,,95132
"San Jose, CA - Morrill",12-Jun,$225K,-2.50%,-10.30%,2,100.00%,0.00%,2,100.00%,0.00%,1,0.00%,-50.00%,151,-8,101,93.60%,-0.40%,-6.60%,95132
"San Jose, CA - Morrill",12-Jul,$257K,14.30%,2.80%,2,0.00%,-33.30%,1,-50.00%,-50.00%,,,,81,-70,31,98.40%,4.70%,-0.50%,95132
"San Jose, CA - Morrill",12-Aug,$257K,0.00%,2.80%,2,0.00%,-33.30%,1,0.00%,-50.00%,,,,81,0,31,98.40%,0.00%,-0.50%,95132
"San Jose, CA - Morrill",12-Sep,$305K,18.70%,18.90%,2,0.00%,0.00%,1,0.00%,-75.00%,1,,-75.00%,67,-15,11,100.70%,2.30%,6.90%,95132
"San Jose, CA - Morrill",12-Oct,$293K,-4.10%,11.90%,2,0.00%,0.00%,2,100.00%,-33.30%,,,,60,-7,19,106.90%,6.20%,11.20%,95132
"San Jose, CA - Morrill",12-Nov,$293K,0.00%,11.90%,2,0.00%,0.00%,2,0.00%,-33.30%,,,,60,0,19,106.90%,0.00%,11.20%,95132
"San Jose, CA - Morrill",12-Dec,$270K,-7.70%,15.40%,1,-50.00%,-50.00%,1,-50.00%,0.00%,,,,5,-55,-61,116.00%,9.10%,16.00%,95132
"San Jose, CA - Morrill",13-Mar,$351K,,43.30%,1,,0.00%,1,,,,,,24,,18,123.20%,,23.20%,95132
"San Jose, CA - Morrill",13-Apr,$351K,0.00%,47.60%,1,0.00%,-50.00%,,,,,,,24,0,-58,123.20%,0.00%,26.10%,95132
"San Jose, CA - Morrill",13-May,$351K,0.00%,52.30%,1,0.00%,0.00%,,,,,,,24,0,-134,123.20%,0.00%,29.10%,95132
"San Jose, CA - Morrill",13-Aug,$385K,,49.80%,1,,-50.00%,1,,0.00%,,,,7,,-74,110.00%,,11.60%,95132
"San Jose, CA - Morrill",13-Sep,$323K,-16.20%,5.70%,2,100.00%,0.00%,2,100.00%,100.00%,,,,193,186,127,108.10%,-1.90%,7.40%,95132
"San Jose, CA - Morrill",13-Oct,$323K,0.00%,10.30%,2,0.00%,0.00%,2,0.00%,0.00%,1,,,193,0,134,108.10%,0.00%,1.10%,95132
"San Jose, CA - Morrill",13-Nov,$260K,-19.40%,-11.10%,1,-50.00%,-50.00%,2,0.00%,0.00%,1,0.00%,,379,186,320,106.10%,-1.90%,-0.80%,95132
"San Jose, CA - Morrill",14-Feb,$300K,,,1,,,1,,,,,,22,,,66.70%,,,95132
"San Jose, CA - Morrill",14-Mar,$300K,0.00%,-14.50%,3,200.00%,200.00%,2,100.00%,100.00%,1,,,22,0,-2,104.80%,38.10%,-18.30%,95132
"San Jose, CA - Morrill",14-Apr,$300K,0.00%,-14.50%,3,0.00%,200.00%,2,0.00%,,1,0.00%,,22,0,-2,104.80%,0.00%,-18.30%,95132
"San Jose, CA - Morrill",14-May,$350K,16.70%,-0.30%,3,0.00%,200.00%,2,0.00%,,,,,14,-8,-10,117.20%,12.40%,-5.90%,95132
"San Jose, CA - Morrill",14-Jun,$383K,9.40%,,2,-33.30%,,1,-50.00%,,,,,17,3,,105.80%,-11.40%,,95132
"San Jose, CA - Morrill",14-Jul,$383K,0.00%,,2,0.00%,,1,0.00%,,1,,,17,0,,105.80%,0.00%,,95132
"San Jose, CA - Morrill",14-Aug,$381K,-0.60%,-1.20%,2,0.00%,100.00%,2,100.00%,100.00%,1,0.00%,,16,-1,9,106.50%,0.70%,-3.50%,95132
"San Jose, CA - Morrill",14-Sep,$395K,3.80%,22.50%,1,-50.00%,-50.00%,3,50.00%,50.00%,,,,12,-4,-181,105.40%,-1.20%,-2.70%,95132
"San Jose, CA - Morrill",14-Oct,$440K,11.40%,36.40%,3,200.00%,50.00%,2,-33.30%,0.00%,,,,12,0,-181,102.80%,-2.60%,-5.30%,95132
"San Jose, CA - Morrill",14-Nov,$446K,1.30%,71.30%,2,-33.30%,100.00%,2,0.00%,0.00%,1,,0.00%,13,1,-367,101.50%,-1.30%,-4.60%,95132
"San Jose, CA - Morrill",14-Dec,$446K,0.00%,,2,0.00%,,2,0.00%,,1,0.00%,,13,0,,101.50%,0.00%,,95132
"San Jose, CA - Morrill",15-Jan,$410K,-8.00%,,1,-50.00%,,2,0.00%,,,,,21,9,,102.80%,1.30%,,95132
"San Jose, CA - Morrill",15-Feb,$410K,0.00%,36.70%,1,0.00%,0.00%,1,-50.00%,0.00%,,,,21,0,-1,102.80%,0.00%,36.10%,95132
"San Jose, CA - Morrill",15-Mar,$413K,0.60%,37.50%,2,100.00%,-33.30%,2,100.00%,0.00%,1,,0.00%,30,9,8,101.40%,-1.40%,-3.40%,95132
"San Jose, CA - Morrill",15-Apr,$451K,9.30%,50.30%,2,0.00%,-33.30%,2,0.00%,0.00%,,,,26,-5,4,106.80%,5.40%,1.90%,95132
"San Jose, CA - Morrill",15-May,$420K,-6.90%,20.00%,3,50.00%,0.00%,2,0.00%,0.00%,,,,17,-9,3,106.20%,-0.50%,-11.00%,95132
"San Jose, CA - Morrill",15-Jun,$454K,8.00%,18.40%,2,-33.30%,0.00%,1,-50.00%,0.00%,1,,,15,-3,-2,109.30%,3.10%,3.50%,95132
"San Jose, CA - Morrill",15-Jul,$420K,-7.40%,9.70%,1,-50.00%,-50.00%,2,100.00%,100.00%,1,0.00%,0.00%,17,3,1,105.10%,-4.20%,-0.70%,95132
"San Jose, CA - Morrill",15-Aug,$523K,24.40%,37.30%,2,100.00%,0.00%,2,0.00%,0.00%,,,,21,4,6,104.60%,-0.50%,-1.90%,95132
"San Jose, CA - Morrill",15-Sep,$523K,0.00%,32.20%,2,0.00%,100.00%,1,-50.00%,-66.70%,,,,21,0,9,104.60%,0.00%,-0.70%,95132
"San Jose, CA - Morrill",15-Oct,$523K,0.00%,18.80%,2,0.00%,-33.30%,1,0.00%,-50.00%,1,,,21,0,9,104.60%,0.00%,1.80%,95132
"San Jose, CA - Morrill",15-Dec,$503K,,12.80%,3,,50.00%,3,,50.00%,,,,37,,25,103.80%,,2.30%,95132
"San Jose, CA - Morrill",16-Jan,$503K,0.00%,22.60%,3,0.00%,200.00%,3,0.00%,50.00%,1,,,37,0,16,103.80%,0.00%,1.00%,95132
"San Jose, CA - Morrill",16-Feb,$503K,0.00%,22.60%,3,0.00%,200.00%,2,-33.30%,100.00%,2,100.00%,,37,0,16,103.80%,0.00%,1.00%,95132
"San Jose, CA - Morrill",16-Mar,$540K,7.50%,30.90%,1,-66.70%,-50.00%,3,50.00%,50.00%,1,-50.00%,0.00%,40,3,10,109.10%,5.30%,7.70%,95132
"San Jose, CA - Morrill",16-Apr,$540K,0.00%,19.70%,1,0.00%,-50.00%,3,0.00%,50.00%,,,,40,0,15,109.10%,0.00%,2.30%,95132
"San Jose, CA - Morrill",16-May,$545K,0.90%,29.80%,3,200.00%,0.00%,3,0.00%,50.00%,1,,,19,-21,2,103.50%,-5.50%,-2.70%,95132
"San Jose, CA - Morrill",16-Jun,$545K,0.00%,20.20%,3,0.00%,50.00%,2,-33.30%,100.00%,,,,19,0,5,105.30%,1.80%,-4.00%,95132
"San Jose, CA - Morrill",16-Jul,$545K,0.00%,29.80%,3,0.00%,200.00%,1,-50.00%,-50.00%,,,,19,0,2,105.30%,0.00%,0.20%,95132
"San Jose, CA - Morrill",16-Aug,$501K,-8.10%,-4.10%,1,-66.70%,-50.00%,1,0.00%,-50.00%,1,,,35,16,14,114.40%,9.10%,9.80%,95132
"San Jose, CA - Morrill",16-Sep,$450K,-10.20%,-13.90%,1,0.00%,-50.00%,2,100.00%,100.00%,1,0.00%,,39,4,18,100.20%,-14.20%,-4.40%,95132
"San Jose, CA - Morrill",16-Oct,$450K,0.00%,-13.90%,1,0.00%,-50.00%,2,0.00%,100.00%,,,,39,0,18,100.20%,0.00%,-4.40%,95132
"San Jose, CA - Morrill",16-Nov,$450K,0.00%,,1,0.00%,,1,-50.00%,,,,,39,0,,100.20%,0.00%,,95132
"San Jose, CA - Noddin",12-Feb,$420K,,-26.20%,1,,0.00%,1,,-50.00%,2,,100.00%,120,,115,100.00%,,0.00%,95124
"San Jose, CA - Noddin",12-Mar,$420K,0.00%,,1,0.00%,,2,100.00%,,2,0.00%,,120,0,,100.00%,0.00%,,95124
"San Jose, CA - Noddin",12-Apr,$420K,0.00%,-9.70%,1,0.00%,0.00%,1,-50.00%,-50.00%,1,-50.00%,0.00%,120,0,104,100.00%,0.00%,4.10%,95124
"San Jose, CA - Noddin",12-May,$495K,17.90%,4.50%,2,100.00%,0.00%,2,100.00%,-33.30%,,,,74,-47,32,100.40%,0.40%,4.30%,95124
"San Jose, CA - Noddin",12-Jun,$495K,0.00%,4.50%,2,0.00%,0.00%,1,-50.00%,-50.00%,,,,74,0,32,100.40%,0.00%,4.30%,95124
"San Jose, CA - Noddin",12-Jul,$495K,0.00%,-4.80%,2,0.00%,0.00%,1,0.00%,-50.00%,,,,74,0,23,100.40%,0.00%,2.80%,95124
"San Jose, CA - Noddin",12-Sep,$475K,,-7.00%,2,,0.00%,,,,,,,78,,36,106.90%,,8.70%,95124
"San Jose, CA - Noddin",12-Oct,$475K,0.00%,2.50%,2,0.00%,100.00%,,,,,,,78,0,29,106.90%,0.00%,9.30%,95124
"San Jose, CA - Noddin",12-Nov,$475K,0.00%,,2,0.00%,,,,,,,,78,0,,106.90%,0.00%,,95124
"San Jose, CA - Noddin",13-Dec,$605K,,,1,,,2,,,,,,10,,,100.80%,,,95124
"San Jose, CA - Noddin",14-Jan,$585K,-3.30%,,2,100.00%,,4,100.00%,,1,,,10,-1,,107.00%,6.20%,,95124
"San Jose, CA - Noddin",14-Feb,$585K,0.00%,,2,0.00%,,5,25.00%,,2,100.00%,,10,0,,107.00%,0.00%,,95124
"San Jose, CA - Noddin",14-Mar,$601K,2.70%,,2,0.00%,,4,-20.00%,,1,-50.00%,,10,1,,106.40%,-0.60%,,95124
"San Jose, CA - Noddin",14-Apr,$700K,16.50%,,3,50.00%,,2,-50.00%,,,,,11,1,,100.90%,-5.50%,,95124
"San Jose, CA - Noddin",14-May,$700K,0.00%,,3,0.00%,,2,0.00%,,1,,,11,0,,100.90%,0.00%,,95124
"San Jose, CA - Noddin",14-Jun,$710K,1.40%,,2,-33.30%,,1,-50.00%,,,,,19,8,,101.50%,0.60%,,95124
"San Jose, CA - Noddin",14-Nov,$635K,,,3,,,3,,,,,,38,,,101.30%,,,95124
"San Jose, CA - Noddin",14-Dec,$635K,0.00%,5.00%,3,0.00%,200.00%,2,-33.30%,0.00%,,,,38,0,28,101.30%,0.00%,0.40%,95124
"San Jose, CA - Noddin",15-Jan,$635K,0.00%,8.50%,3,0.00%,50.00%,,,,,,,38,0,29,101.30%,0.00%,-5.80%,95124
"San Jose, CA - Noddin",15-Mar,$723K,,20.30%,2,,0.00%,2,,-50.00%,,,,6,,-5,108.60%,,2.20%,95124
"San Jose, CA - Noddin",15-Apr,$723K,0.00%,3.20%,2,0.00%,-33.30%,2,0.00%,0.00%,,,,6,0,-6,108.60%,0.00%,7.70%,95124
"San Jose, CA - Noddin",15-May,$723K,0.00%,3.20%,2,0.00%,-33.30%,1,-50.00%,-50.00%,,,,6,0,-6,108.60%,0.00%,7.70%,95124
"San Jose, CA - Noddin",15-Jun,$765K,5.90%,7.70%,1,-50.00%,-50.00%,1,0.00%,0.00%,,,,8,3,-11,109.30%,0.70%,7.80%,95124
"San Jose, CA - Noddin",15-Jul,$765K,0.00%,,1,0.00%,,1,0.00%,,,,,8,0,,109.30%,0.00%,,95124
"San Jose, CA - Noddin",15-Aug,$765K,0.00%,,1,0.00%,,,,,,,,8,0,,109.30%,0.00%,,95124
"San Jose, CA - Noddin",15-Nov,$655K,,3.10%,1,,-66.70%,1,,-66.70%,,,,6,,-32,104.80%,,3.50%,95124
"San Jose, CA - Noddin",15-Dec,$655K,0.00%,3.10%,1,0.00%,-66.70%,1,0.00%,-50.00%,,,,6,0,-32,104.80%,0.00%,3.50%,95124
"San Jose, CA - Noddin",16-Jan,$655K,0.00%,3.10%,1,0.00%,-66.70%,,,,,,,6,0,-32,104.80%,0.00%,3.50%,95124
"San Jose, CA - Noddin",16-Apr,$885K,,22.50%,2,,0.00%,2,,0.00%,,,,11,,5,119.80%,,11.20%,95124
"San Jose, CA - Noddin",16-May,$885K,0.00%,22.50%,2,0.00%,0.00%,1,-50.00%,0.00%,,,,11,0,5,119.80%,0.00%,11.20%,95124
"San Jose, CA - Noddin",16-Jun,$885K,0.00%,15.70%,2,0.00%,100.00%,,,,,,,11,0,3,119.80%,0.00%,10.50%,95124
"San Jose, CA - Noddin",16-Nov,$872K,,33.10%,1,,0.00%,1,,0.00%,,,,29,,23,102.60%,,-2.20%,95124
"San Jose, CA - Noddin",16-Dec,$872K,0.00%,33.10%,1,0.00%,0.00%,1,0.00%,0.00%,,,,29,0,23,102.60%,0.00%,-2.20%,95124
"San Jose, CA - Oak Grove",12-Jan,$155K,-1.90%,-51.40%,5,66.70%,400.00%,3,-25.00%,200.00%,1,0.00%,0.00%,70,32,50,99.00%,-1.90%,-7.40%,95119
"San Jose, CA - Oak Grove",12-Feb,$150K,-3.20%,-53.00%,4,-20.00%,300.00%,,,,1,0.00%,-66.70%,72,3,52,99.20%,0.20%,-7.10%,95119
"San Jose, CA - Oak Grove",12-Mar,$138K,-8.30%,,2,-50.00%,,,,,1,0.00%,,122,50,,96.20%,-3.00%,,95119
"San Jose, CA - Oak Grove",12-May,$185K,,5.70%,2,,100.00%,4,,300.00%,1,,-50.00%,9,,,105.20%,,7.40%,95119
"San Jose, CA - Oak Grove",12-Jun,$205K,10.80%,17.10%,3,50.00%,0.00%,6,50.00%,200.00%,3,200.00%,50.00%,9,0,-55,110.60%,5.40%,7.40%,95119
"San Jose, CA - Oak Grove",12-Jul,$205K,0.00%,18.80%,3,0.00%,50.00%,6,0.00%,200.00%,3,0.00%,,9,0,-55,110.60%,0.00%,4.70%,95119
"San Jose, CA - Oak Grove",12-Aug,$222K,8.30%,46.50%,2,-33.30%,-50.00%,3,-50.00%,50.00%,,,,129,120,94,110.80%,0.10%,7.90%,95119
