Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Brigadoon",14-Oct,$555K,44.20%,26.10%,7,40%,75%,6,-14.30%,0%,3,-25%,50%,18,0,5,106.30%,-1.90%,-0.70%,95121
"San Jose, CA - Brigadoon",14-Nov,$580K,4.50%,42.10%,3,-57.10%,-25%,3,-50%,0%,3,0%,0%,20,2,-19,110.40%,4.10%,2.10%,95121
"San Jose, CA - Brigadoon",14-Dec,$580K,0%,50.10%,3,0%,-40%,2,-33.30%,-66.70%,2,-33.30%,100%,70,50,9,100.80%,-9.60%,-5.10%,95121
"San Jose, CA - Brigadoon",15-Jan,$618K,6.60%,60.20%,1,-66.70%,-75%,1,-50%,-80%,1,-50%,,125,55,36,99.70%,-1.20%,-3.30%,95121
"San Jose, CA - Brigadoon",15-Feb,$618K,0%,59.80%,1,0%,-75%,1,0%,-87.50%,1,0%,-75%,125,0,76,99.70%,0%,-0.70%,95121
"San Jose, CA - Brigadoon",15-Mar,$553K,-10.60%,33.90%,2,100%,-50%,3,200%,-62.50%,2,100%,-33.30%,35,-91,10,102%,2.40%,-0.30%,95121
"San Jose, CA - Brigadoon",15-Apr,$553K,0%,17.60%,2,0%,-75%,6,100%,-50%,3,50%,,35,0,17,102%,0%,-2.30%,95121
"San Jose, CA - Brigadoon",15-May,$567K,2.60%,10.60%,6,200%,-40%,7,16.70%,-30%,3,0%,,21,-14,4,102.90%,0.80%,-2.50%,95121
"San Jose, CA - Brigadoon",15-Jun,$549K,-3.20%,8.70%,5,-16.70%,-61.50%,7,0%,-22.20%,4,33.30%,300%,19,-2,5,102.90%,0%,-1.50%,95121
"San Jose, CA - Brigadoon",15-Jul,$549K,0%,5.50%,7,40%,-12.50%,9,28.60%,50%,4,0%,300%,13,-6,-2,103.40%,0.50%,-0.90%,95121
"San Jose, CA - Brigadoon",15-Aug,$523K,-4.80%,8.60%,8,14.30%,0%,9,0%,12.50%,4,0%,0%,11,-3,-2,105.30%,1.90%,2.80%,95121
"San Jose, CA - Brigadoon",15-Sep,$575K,10%,49.40%,9,12.50%,80%,11,22.20%,57.10%,5,25%,25%,12,2,-6,106.10%,0.80%,-2.10%,95121
"San Jose, CA - Brigadoon",15-Oct,$611K,6.30%,10.20%,8,-11.10%,14.30%,8,-27.30%,33.30%,5,0%,66.70%,12,-1,-7,106.10%,0%,-0.20%,95121
"San Jose, CA - Brigadoon",15-Nov,$632K,3.40%,9%,3,-62.50%,0%,6,-25%,100%,2,-60%,-33.30%,14,3,-6,105.50%,-0.50%,-4.90%,95121
"San Jose, CA - Brigadoon",15-Dec,$632K,0%,9%,6,100%,100%,2,-66.70%,0%,1,-50%,-50%,29,15,-42,100.70%,-4.80%,-0.10%,95121
"San Jose, CA - Brigadoon",16-Jan,$612K,-3.20%,-1%,5,-16.70%,400%,2,0%,100%,2,100%,100%,33,5,-92,100.30%,-0.40%,0.60%,95121
"San Jose, CA - Brigadoon",16-Feb,$603K,-1.60%,-2.50%,6,20%,500%,5,150%,400%,1,-50%,0%,29,-5,-97,102.20%,1.90%,2.60%,95121
"San Jose, CA - Brigadoon",16-Mar,$503K,-16.60%,-9.10%,4,-33.30%,100%,6,20%,100%,1,0%,-50%,9,-20,-26,104.20%,2%,2.20%,95121
"San Jose, CA - Brigadoon",16-Apr,$525K,4.50%,-5%,5,25%,150%,6,0%,0%,2,100%,-33.30%,11,2,-24,104%,-0.20%,2%,95121
"San Jose, CA - Brigadoon",16-May,$659K,25.50%,16.20%,5,0%,-16.70%,4,-33.30%,-42.90%,3,50%,0%,8,-3,-13,103.90%,-0.10%,1.10%,95121
"San Jose, CA - Brigadoon",16-Jun,$733K,11.20%,33.50%,2,-60%,-60%,6,50%,-14.30%,4,33.30%,0%,11,3,-9,107.30%,3.40%,4.40%,95121
"San Jose, CA - Brigadoon",16-Jul,$692K,-5.60%,26%,2,0%,-71.40%,9,50%,0%,5,25%,25%,6,-5,-7,107%,-0.30%,3.60%,95121
"San Jose, CA - Brigadoon",16-Aug,$603K,-12.80%,15.40%,5,150%,-37.50%,11,22.20%,22.20%,5,0%,25%,34,28,24,99.90%,-7.10%,-5.40%,95121
"San Jose, CA - Brigadoon",16-Sep,$603K,0%,4.90%,9,80%,0%,11,0%,0%,3,-40%,-40%,34,0,22,99.90%,-0.10%,-6.30%,95121
"San Jose, CA - Brigadoon",16-Oct,$595K,-1.30%,-2.70%,11,22.20%,37.50%,9,-18.20%,12.50%,3,0%,-40%,34,0,23,100.90%,1%,-5.20%,95121
"San Jose, CA - Brigadoon",16-Nov,$582K,-2.30%,-8%,10,-9.10%,233.30%,9,0%,50%,2,-33.30%,0%,33,-1,19,101.20%,0.30%,-4.40%,95121
"San Jose, CA - Brigadoon",16-Dec,$564K,-3.10%,-10.90%,8,-20%,33.30%,8,-11.10%,300%,2,0%,100%,36,3,7,102.10%,0.90%,1.30%,95121
"San Jose, CA - Broadway-Palmhaven",12-Jan,$636K,2.30%,,4,-33.30%,,3,0%,,3,0%,,166,27,,99.20%,0.50%,,95125
"San Jose, CA - Broadway-Palmhaven",12-Feb,$636K,0%,-36.70%,4,0%,100%,3,0%,-50%,3,0%,-25%,166,0,125,99.20%,0%,5%,95125
"San Jose, CA - Broadway-Palmhaven",12-Mar,$614K,-3.50%,-48.90%,2,-50%,-50%,5,66.70%,-28.60%,5,66.70%,25%,81,-86,40,98.50%,-0.80%,2.60%,95125
"San Jose, CA - Broadway-Palmhaven",12-Apr,$815K,32.80%,-32.10%,5,150%,0%,7,40%,-22.20%,3,-40%,-50%,16,-65,-14,99.40%,0.90%,2.70%,95125
"San Jose, CA - Broadway-Palmhaven",12-May,$701K,-14%,-41.60%,8,60%,14.30%,8,14.30%,-33.30%,2,-33.30%,-77.80%,17,1,12,101.60%,2.20%,1.20%,95125
"San Jose, CA - Broadway-Palmhaven",12-Jun,$770K,9.90%,-14.40%,9,12.50%,80%,5,-37.50%,-54.50%,,,,18,1,14,102.40%,0.90%,0.90%,95125
"San Jose, CA - Broadway-Palmhaven",12-Jul,$701K,-9%,-4%,6,-33.30%,-14.30%,8,60%,-33.30%,3,,-50%,20,2,11,104.50%,2.10%,5.90%,95125
"San Jose, CA - Broadway-Palmhaven",12-Aug,$701K,0%,-4%,6,0%,20%,7,-12.50%,-12.50%,3,0%,-62.50%,22,3,-26,102.30%,-2.20%,7.70%,95125
"San Jose, CA - Broadway-Palmhaven",12-Sep,$648K,-7.60%,-11.30%,6,0%,20%,10,42.90%,11.10%,4,33.30%,-42.90%,25,3,-24,102%,-0.30%,7.40%,95125
"San Jose, CA - Broadway-Palmhaven",12-Oct,$530K,-18.10%,-17.70%,5,-16.70%,0%,7,-30%,16.70%,5,25%,-28.60%,23,-2,-116,102%,0%,5.40%,95125
"San Jose, CA - Broadway-Palmhaven",12-Nov,$805K,51.90%,25%,2,-60%,-33.30%,6,-14.30%,50%,4,-20%,0%,21,-2,-51,103.70%,1.70%,6.20%,95125
"San Jose, CA - Broadway-Palmhaven",12-Dec,$750K,-6.80%,20.60%,3,50%,-50%,4,-33.30%,33.30%,3,-25%,0%,56,35,-84,99%,-4.70%,0.20%,95125
"San Jose, CA - Broadway-Palmhaven",13-Jan,$940K,25.30%,47.80%,8,166.70%,100%,3,-25%,0%,2,-33.30%,-33.30%,75,20,-91,100.20%,1.20%,1%,95125
"San Jose, CA - Broadway-Palmhaven",13-Feb,$940K,0%,47.80%,8,0%,100%,4,33.30%,33.30%,1,-50%,-66.70%,75,0,-91,100.20%,0%,1%,95125
"San Jose, CA - Broadway-Palmhaven",13-Mar,"$1,060K",12.80%,72.80%,7,-12.50%,250%,6,50%,20%,2,100%,-60%,75,0,-6,100%,-0.20%,1.50%,95125
"San Jose, CA - Broadway-Palmhaven",13-Apr,"$1,060K",0%,30.10%,5,-28.60%,0%,7,16.70%,0%,2,0%,-33.30%,33,-42,17,100.50%,0.50%,1.10%,95125
"San Jose, CA - Broadway-Palmhaven",13-May,"$1,060K",0%,51.30%,7,40%,-12.50%,8,14.30%,0%,3,50%,50%,27,-6,10,100.10%,-0.40%,-1.50%,95125
"San Jose, CA - Broadway-Palmhaven",13-Jun,$913K,-13.90%,18.60%,6,-14.30%,-33.30%,7,-12.50%,40%,1,-66.70%,,18,-10,-1,107.60%,7.50%,5.20%,95125
"San Jose, CA - Broadway-Palmhaven",13-Jul,"$1,198K",31.20%,70.90%,5,-16.70%,-16.70%,5,-28.60%,-37.50%,1,0%,-66.70%,13,-5,-7,107.40%,-0.20%,2.90%,95125
"San Jose, CA - Broadway-Palmhaven",13-Aug,$950K,-20.70%,35.40%,4,-20%,-33.30%,6,20%,-14.30%,2,100%,-33.30%,11,-3,-12,111.80%,4.40%,9.50%,95125
"San Jose, CA - Broadway-Palmhaven",13-Sep,$953K,0.40%,47.20%,4,0%,-33.30%,7,16.70%,-30%,3,50%,-25%,8,-3,-17,103.20%,-8.60%,1.30%,95125
"San Jose, CA - Broadway-Palmhaven",13-Oct,$692K,-27.40%,30.50%,4,0%,-20%,7,0%,0%,3,0%,-40%,10,2,-14,103.90%,0.60%,1.90%,95125
"San Jose, CA - Broadway-Palmhaven",13-Nov,$747K,8%,-7.30%,4,0%,100%,5,-28.60%,-16.70%,2,-33.30%,-50%,19,9,-3,102.20%,-1.70%,-1.50%,95125
"San Jose, CA - Broadway-Palmhaven",13-Dec,$785K,5.20%,4.70%,5,25%,66.70%,4,-20%,0%,3,50%,0%,26,8,-30,98.70%,-3.50%,-0.30%,95125
"San Jose, CA - Broadway-Palmhaven",14-Jan,$915K,16.50%,-2.70%,5,0%,-37.50%,6,50%,100%,4,33.30%,100%,26,0,-49,97.80%,-0.90%,-2.40%,95125
"San Jose, CA - Broadway-Palmhaven",14-Feb,$705K,-23%,-25%,5,0%,-37.50%,5,-16.70%,25%,2,-50%,100%,24,-2,-51,98.10%,0.30%,-2.10%,95125
"San Jose, CA - Broadway-Palmhaven",14-Mar,$995K,41.10%,-6.20%,6,20%,-14.30%,6,20%,0%,3,50%,50%,45,21,-31,98.40%,0.30%,-1.60%,95125
"San Jose, CA - Broadway-Palmhaven",14-Apr,$969K,-2.60%,-8.60%,5,-16.70%,0%,5,-16.70%,-28.60%,3,0%,50%,29,-16,-4,98.20%,-0.20%,-2.30%,95125
"San Jose, CA - Broadway-Palmhaven",14-May,$985K,1.70%,-7.10%,7,40%,0%,8,60%,0%,2,-33.30%,-33.30%,27,-2,0,98.60%,0.40%,-1.50%,95125
"San Jose, CA - Broadway-Palmhaven",14-Jun,$977K,-0.80%,7%,6,-14.30%,0%,9,12.50%,28.60%,4,100%,300%,18,-9,1,100%,1.40%,-7.60%,95125
"San Jose, CA - Broadway-Palmhaven",14-Jul,"$1,250K",28%,4.30%,9,50%,80%,9,0%,80%,4,0%,300%,16,-2,3,100%,0%,-7.40%,95125
"San Jose, CA - Broadway-Palmhaven",14-Aug,"$1,266K",1.30%,33.40%,8,-11.10%,100%,8,-11.10%,33.30%,4,0%,100%,15,-2,4,100.60%,0.60%,-11.20%,95125
"San Jose, CA - Broadway-Palmhaven",14-Sep,"$1,283K",1.30%,34.60%,7,-12.50%,75%,6,-25%,-14.30%,5,25%,66.70%,13,-2,5,100.70%,0.10%,-2.50%,95125
"San Jose, CA - Broadway-Palmhaven",14-Oct,$750K,-41.50%,8.50%,3,-57.10%,-25%,7,16.70%,0%,6,20%,100%,8,-5,-2,102.50%,1.80%,-1.40%,95125
"San Jose, CA - Broadway-Palmhaven",14-Nov,"$1,000K",33.30%,33.90%,3,0%,-25%,7,0%,40%,6,0%,200%,8,0,-11,102.70%,0.20%,0.50%,95125
"San Jose, CA - Broadway-Palmhaven",14-Dec,"$1,000K",0%,27.40%,5,66.70%,0%,5,-28.60%,25%,2,-66.70%,-33.30%,89,81,63,101.30%,-1.40%,2.60%,95125
"San Jose, CA - Broadway-Palmhaven",15-Jan,$990K,-1%,8.20%,6,20%,20%,2,-60%,-66.70%,1,-50%,-75%,62,-28,36,101.80%,0.60%,4%,95125
"San Jose, CA - Broadway-Palmhaven",15-Feb,$908K,-8.30%,28.70%,4,-33.30%,-20%,2,0%,-60%,2,100%,0%,62,0,38,100.80%,-1%,2.70%,95125
"San Jose, CA - Broadway-Palmhaven",15-Mar,"$1,082K",19.20%,8.80%,3,-25%,-50%,5,150%,-16.70%,4,100%,33.30%,30,-32,-15,102.60%,1.80%,4.20%,95125
"San Jose, CA - Broadway-Palmhaven",15-Apr,"$1,050K",-3%,8.40%,5,66.70%,0%,6,20%,20%,2,-50%,-33.30%,38,8,9,103.20%,0.70%,5.10%,95125
"San Jose, CA - Broadway-Palmhaven",15-May,"$1,066K",1.50%,8.20%,6,20%,-14.30%,5,-16.70%,-37.50%,1,-50%,-50%,38,0,11,102.60%,-0.60%,4.10%,95125
"San Jose, CA - Broadway-Palmhaven",15-Jun,"$1,000K",-6.20%,2.40%,6,0%,0%,3,-40%,-66.70%,1,0%,-75%,31,-8,13,101.20%,-1.40%,1.20%,95125
"San Jose, CA - Broadway-Palmhaven",15-Jul,"$1,048K",4.80%,-16.20%,4,-33.30%,-55.60%,7,133.30%,-22.20%,4,300%,0%,18,-13,2,99.80%,-1.50%,-0.30%,95125
"San Jose, CA - Broadway-Palmhaven",15-Aug,"$1,011K",-3.60%,-20.20%,8,100%,0%,10,42.90%,25%,3,-25%,-25%,12,-6,-3,102.30%,2.60%,1.70%,95125
"San Jose, CA - Broadway-Palmhaven",15-Sep,$883K,-12.70%,-31.20%,10,25%,42.90%,12,20%,100%,5,66.70%,0%,16,4,3,103.20%,0.90%,2.50%,95125
"San Jose, CA - Broadway-Palmhaven",15-Oct,$853K,-3.40%,13.70%,10,0%,233.30%,9,-25%,28.60%,4,-20%,-33.30%,20,5,12,101.90%,-1.30%,-0.60%,95125
"San Jose, CA - Broadway-Palmhaven",15-Nov,$799K,-6.30%,-20.10%,6,-40%,100%,6,-33.30%,-14.30%,3,-25%,-50%,21,1,13,100.10%,-1.80%,-2.60%,95125
"San Jose, CA - Broadway-Palmhaven",15-Dec,"$1,335K",67.10%,33.50%,5,-16.70%,0%,4,-33.30%,-20%,1,-66.70%,-50%,35,14,-54,100.50%,0.40%,-0.80%,95125
"San Jose, CA - Broadway-Palmhaven",16-Jan,"$1,335K",0%,34.80%,5,0%,-16.70%,5,25%,150%,2,100%,100%,24,-11,-38,104.50%,4%,2.60%,95125
"San Jose, CA - Broadway-Palmhaven",16-Feb,"$1,058K",-20.80%,16.50%,4,-20%,0%,5,0%,150%,3,50%,50%,17,-8,-45,105.30%,0.90%,4.50%,95125
"San Jose, CA - Broadway-Palmhaven",16-Mar,$980K,-7.30%,-9.40%,4,0%,33.30%,8,60%,60%,4,33.30%,0%,37,20,7,104.70%,-0.60%,2.20%,95125
"San Jose, CA - Broadway-Palmhaven",16-Apr,"$1,165K",18.80%,10.90%,6,50%,20%,9,12.50%,50%,5,25%,150%,40,3,2,102.20%,-2.50%,-1%,95125
"San Jose, CA - Broadway-Palmhaven",16-May,"$1,100K",-5.60%,3.10%,8,33.30%,33.30%,10,11.10%,100%,3,-40%,200%,46,7,8,101%,-1.20%,-1.60%,95125
"San Jose, CA - Broadway-Palmhaven",16-Jun,"$1,000K",-9%,0%,10,25%,66.70%,9,-10%,200%,3,0%,200%,30,-16,-1,101.50%,0.50%,0.30%,95125
"San Jose, CA - Broadway-Palmhaven",16-Jul,$938K,-6.30%,-10.50%,8,-20%,100%,6,-33.30%,-14.30%,2,-33.30%,-50%,39,9,22,101.10%,-0.50%,1.30%,95125
"San Jose, CA - Broadway-Palmhaven",16-Aug,$860K,-8.30%,-14.90%,9,12.50%,12.50%,11,83.30%,10%,7,250%,133.30%,25,-15,13,99.30%,-1.80%,-3%,95125
"San Jose, CA - Broadway-Palmhaven",16-Sep,"$1,113K",29.40%,26.10%,5,-44.40%,-50%,12,9.10%,0%,8,14.30%,60%,39,15,24,98.80%,-0.50%,-4.40%,95125
"San Jose, CA - Broadway-Palmhaven",16-Oct,"$1,181K",6.20%,38.60%,6,20%,-40%,13,8.30%,44.40%,6,-25%,50%,30,-10,10,98.30%,-0.50%,-3.60%,95125
"San Jose, CA - Broadway-Palmhaven",16-Nov,"$1,250K",5.80%,56.40%,7,16.70%,16.70%,6,-53.80%,0%,2,-66.70%,-33.30%,31,2,10,101.90%,3.60%,1.80%,95125
"San Jose, CA - Broadway-Palmhaven",16-Dec,"$1,170K",-6.40%,-12.40%,8,14.30%,60%,4,-33.30%,0%,1,-50%,0%,37,6,2,99.50%,-2.40%,-1%,95125
"San Jose, CA - Brooktree",12-Jan,$433K,-2.70%,-5.90%,10,11.10%,42.90%,5,0%,0%,5,25%,25%,35,-3,-20,100%,0.60%,1.90%,95131
"San Jose, CA - Brooktree",12-Feb,$411K,-5.20%,-10.80%,9,-10%,80%,3,-40%,-66.70%,3,-40%,-62.50%,88,54,34,101.10%,1.10%,3.30%,95131
"San Jose, CA - Brooktree",12-Mar,$411K,0%,-14.50%,5,-44.40%,66.70%,6,100%,-25%,7,133.30%,40%,136,48,58,102.10%,1%,2.70%,95131
"San Jose, CA - Brooktree",12-Apr,$395K,-3.80%,-27.70%,3,-40%,50%,7,16.70%,-36.40%,4,-42.90%,-50%,136,0,70,105.20%,3.10%,6.10%,95131
"San Jose, CA - Brooktree",12-May,$572K,44.70%,32.40%,6,100%,50%,8,14.30%,0%,1,-75%,-85.70%,12,-124,-26,105.80%,0.60%,7.20%,95131
"San Jose, CA - Brooktree",12-Jun,$572K,0%,28.40%,8,33.30%,33.30%,5,-37.50%,-37.50%,2,100%,-60%,14,2,-15,104.60%,-1.30%,4.30%,95131
"San Jose, CA - Brooktree",12-Jul,$685K,19.90%,71.30%,7,-12.50%,0%,8,60%,33.30%,3,50%,-57.10%,13,-1,-12,104.60%,0.10%,4.10%,95131
"San Jose, CA - Brooktree",12-Aug,$618K,-9.90%,54.40%,6,-14.30%,20%,9,12.50%,80%,1,-66.70%,-85.70%,13,0,-12,106.40%,1.80%,5.10%,95131
"San Jose, CA - Brooktree",12-Sep,$500K,-19.10%,24.90%,6,0%,100%,10,11.10%,0%,4,300%,-63.60%,12,-1,-67,106.60%,0.20%,6%,95131
"San Jose, CA - Brooktree",12-Oct,$500K,0%,23.20%,6,0%,50%,5,-50%,-44.40%,1,-75%,-83.30%,12,0,-139,106.60%,0%,8.30%,95131
"San Jose, CA - Brooktree",12-Nov,$405K,-19%,-5.30%,4,-33.30%,-33.30%,4,-20%,-55.60%,1,0%,-80%,23,11,-29,103.60%,-3%,4.20%,95131
"San Jose, CA - Brooktree",12-Dec,$379K,-6.30%,-14.80%,6,50%,-33.30%,3,-25%,-40%,2,100%,-50%,10,-13,-27,106.20%,2.60%,6.80%,95131
"San Jose, CA - Brooktree",13-Jan,$379K,0%,-12.40%,6,0%,-40%,5,66.70%,0%,3,50%,-40%,10,0,-25,106.20%,0%,6.20%,95131
"San Jose, CA - Brooktree",13-Feb,$413K,9%,0.70%,5,-16.70%,-44.40%,6,20%,100%,2,-33.30%,-33.30%,10,0,-78,105.70%,-0.50%,4.60%,95131
"San Jose, CA - Brooktree",13-Mar,$601K,45.30%,46.30%,4,-20%,-20%,7,16.70%,16.70%,2,0%,-71.40%,17,7,-119,113.10%,7.50%,11%,95131
"San Jose, CA - Brooktree",13-Apr,$607K,1.10%,53.70%,7,75%,133.30%,5,-28.60%,-28.60%,1,-50%,-75%,12,-5,-124,111.90%,-1.30%,6.70%,95131
"San Jose, CA - Brooktree",13-May,$607K,0%,6.20%,7,0%,16.70%,3,-40%,-62.50%,1,0%,0%,15,3,3,114%,2.20%,8.20%,95131
"San Jose, CA - Brooktree",13-Jun,$690K,13.70%,20.80%,4,-42.90%,-50%,3,0%,-40%,3,200%,50%,13,-2,-1,112.10%,-1.90%,7.50%,95131
"San Jose, CA - Brooktree",13-Jul,$721K,4.50%,5.30%,2,-50%,-71.40%,7,133.30%,-12.50%,3,0%,0%,16,3,3,115.20%,3.10%,10.60%,95131
"San Jose, CA - Brooktree",13-Aug,$731K,1.40%,18.40%,4,100%,-33.30%,9,28.60%,0%,3,0%,200%,16,1,3,109.30%,-5.90%,2.90%,95131
"San Jose, CA - Brooktree",13-Sep,$750K,2.60%,50.10%,7,75%,16.70%,7,-22.20%,-30%,2,-33.30%,-50%,16,0,4,107.30%,-2%,0.80%,95131
"San Jose, CA - Brooktree",13-Oct,$750K,0%,50.10%,7,0%,16.70%,4,-42.90%,-20%,1,-50%,0%,18,2,6,105.20%,-2.20%,-1.40%,95131
"San Jose, CA - Brooktree",13-Nov,$748K,-0.30%,84.70%,6,-14.30%,50%,2,-50%,-50%,,,,31,13,8,102.80%,-2.40%,-0.80%,95131
"San Jose, CA - Brooktree",13-Dec,$745K,-0.30%,96.50%,3,-50%,-50%,1,-50%,-66.70%,,,,24,-7,14,100.80%,-2%,-5.40%,95131
"San Jose, CA - Brooktree",14-Jan,$839K,12.60%,121.20%,2,-33.30%,-66.70%,,,,,,,17,-8,7,102.50%,1.70%,-3.70%,95131
"San Jose, CA - Brooktree",14-Apr,$698K,,14.90%,2,,-71.40%,5,,0%,1,,0%,26,,14,102.90%,,-9%,95131
"San Jose, CA - Brooktree",14-May,$640K,-8.20%,5.40%,3,50%,-57.10%,4,-20%,33.30%,,,,15,-11,0,101.80%,-1.10%,-12.20%,95131
"San Jose, CA - Brooktree",14-Jun,$625K,-2.30%,-9.50%,4,33.30%,0%,5,25%,66.70%,3,,0%,22,7,9,100.60%,-1.20%,-11.50%,95131
"San Jose, CA - Brooktree",14-Jul,$594K,-5%,-17.60%,2,-50%,0%,7,40%,0%,4,33.30%,33.30%,19,-3,4,98.30%,-2.30%,-16.90%,95131
"San Jose, CA - Brooktree",14-Aug,$657K,10.60%,-10.10%,3,50%,-25%,14,100%,55.60%,9,125%,200%,18,-1,2,102%,3.70%,-7.30%,95131
"San Jose, CA - Brooktree",14-Sep,$799K,21.50%,6.50%,4,33.30%,-42.90%,12,-14.30%,71.40%,3,-66.70%,50%,15,-3,-1,102.30%,0.30%,-5.10%,95131
"San Jose, CA - Brooktree",14-Oct,$752K,-5.80%,0.30%,7,75%,0%,8,-33.30%,100%,1,-66.70%,0%,16,1,-2,102.60%,0.30%,-2.50%,95131
"San Jose, CA - Brooktree",14-Nov,$752K,0%,0.60%,5,-28.60%,-16.70%,1,-87.50%,-50%,,,,16,0,-15,101.90%,-0.80%,-0.90%,95131
"San Jose, CA - Brooktree",14-Dec,$608K,-19.10%,-18.40%,3,-40%,0%,,,,,,,44,28,20,103.10%,1.20%,2.30%,95131
"San Jose, CA - Brooktree",15-Mar,$875K,,,3,,,8,,,1,,,9,,,103.20%,,,95131
"San Jose, CA - Brooktree",15-Apr,$803K,-8.20%,15.10%,7,133.30%,250%,11,37.50%,120%,,,,9,0,-17,103%,-0.20%,0.10%,95131
"San Jose, CA - Brooktree",15-May,$740K,-7.80%,15.60%,11,57.10%,266.70%,9,-18.20%,125%,1,,,9,-1,-7,103.80%,0.80%,2%,95131
"San Jose, CA - Brooktree",15-Jun,$740K,0%,18.40%,9,-18.20%,125%,10,11.10%,100%,1,0%,-66.70%,10,1,-13,104.80%,1.10%,4.20%,95131
"San Jose, CA - Brooktree",15-Jul,$690K,-6.80%,16.20%,8,-11.10%,300%,8,-20%,14.30%,,,,9,-1,-10,105.50%,0.70%,7.20%,95131
"San Jose, CA - Brooktree",15-Aug,$640K,-7.20%,-2.60%,6,-25%,100%,7,-12.50%,-50%,1,,-88.90%,14,5,-4,106.50%,1%,4.50%,95131
"San Jose, CA - Brooktree",15-Sep,$825K,28.90%,3.30%,8,33.30%,100%,6,-14.30%,-50%,2,100%,-33.30%,14,0,-1,105.50%,-1%,3.20%,95131
"San Jose, CA - Brooktree",15-Oct,$845K,2.40%,12.40%,7,-12.50%,0%,6,0%,-25%,1,-50%,0%,11,-3,-5,106%,0.50%,3.30%,95131
"San Jose, CA - Brooktree",15-Nov,$845K,0%,12.40%,7,0%,40%,6,0%,500%,1,0%,,11,0,-5,103.50%,-2.50%,1.70%,95131
"San Jose, CA - Brooktree",15-Dec,$795K,-5.90%,30.80%,5,-28.60%,66.70%,5,-16.70%,,1,0%,,11,0,-33,102.20%,-1.30%,-0.80%,95131
"San Jose, CA - Brooktree",16-Jan,$735K,-7.50%,,4,-20%,,5,0%,,1,0%,,15,4,,101.20%,-1%,,95131
"San Jose, CA - Brooktree",16-Feb,$785K,6.80%,,4,0%,,4,-20%,,,,,12,-4,,103.90%,2.70%,,95131
"San Jose, CA - Brooktree",16-Mar,$788K,0.30%,-10%,4,0%,33.30%,6,50%,-25%,1,,0%,10,-2,1,106%,2.10%,2.80%,95131
"San Jose, CA - Brooktree",16-Apr,$800K,1.60%,-0.40%,5,25%,-28.60%,5,-16.70%,-54.50%,2,100%,,9,-1,0,108.10%,2%,5.10%,95131
"San Jose, CA - Brooktree",16-May,$800K,0%,8.10%,3,-40%,-72.70%,6,20%,-33.30%,1,-50%,0%,9,0,1,110.50%,2.40%,6.80%,95131
"San Jose, CA - Brooktree",16-Jun,$788K,-1.50%,6.50%,4,33.30%,-55.60%,6,0%,-40%,5,400%,400%,10,1,1,108.20%,-2.40%,3.30%,95131
"San Jose, CA - Brooktree",16-Jul,$776K,-1.50%,12.50%,3,-25%,-62.50%,7,16.70%,-12.50%,4,-20%,,63,53,54,105.40%,-2.70%,-0.10%,95131
"San Jose, CA - Brooktree",16-Aug,$763K,-1.70%,19.20%,6,100%,0%,7,0%,0%,,,,52,-12,38,104.50%,-0.90%,-2%,95131
"San Jose, CA - Brooktree",16-Sep,$777K,1.80%,-5.90%,8,33.30%,0%,5,-28.60%,-16.70%,,,,32,-20,18,103.70%,-0.90%,-1.80%,95131
"San Jose, CA - Brooktree",16-Oct,$796K,2.50%,-5.80%,9,12.50%,28.60%,4,-20%,-33.30%,1,,0%,30,-2,19,105.20%,1.50%,-0.80%,95131
"San Jose, CA - Brooktree",16-Nov,$823K,3.40%,-2.60%,6,-33.30%,-14.30%,4,0%,-33.30%,1,0%,0%,16,-15,5,106.10%,0.90%,2.60%,95131
"San Jose, CA - Brooktree",16-Dec,$778K,-5.50%,-2.20%,4,-33.30%,-20%,2,-50%,-60%,,,,13,-3,2,111.30%,5.20%,9.10%,95131
"San Jose, CA - Bucknall",12-Jan,$662K,-0.80%,1.40%,10,-23.10%,-44.40%,10,66.70%,0%,7,16.70%,40%,67,23,40,97.50%,-1.60%,-0.20%,95130
"San Jose, CA - Bucknall",12-Feb,$657K,-0.80%,-1.60%,11,10%,-31.30%,8,-20%,-27.30%,3,-57.10%,-66.70%,71,5,35,98.20%,0.70%,1.10%,95130
"San Jose, CA - Bucknall",12-Mar,$638K,-2.80%,-9.10%,10,-9.10%,25%,12,50%,-42.90%,5,66.70%,-61.50%,19,-53,-16,98.20%,0%,0.10%,95130
"San Jose, CA - Bucknall",12-Apr,$643K,0.70%,-14.60%,13,30%,30%,10,-16.70%,-56.50%,5,0%,-61.50%,22,4,-6,99%,0.80%,1.20%,95130
"San Jose, CA - Bucknall",12-May,$689K,7.20%,3.80%,14,7.70%,0%,11,10%,-45%,3,-40%,-70%,18,-4,-8,99.50%,0.50%,0.20%,95130
"San Jose, CA - Bucknall",12-Jun,$712K,3.30%,5.10%,12,-14.30%,-20%,12,9.10%,-36.80%,4,33.30%,-66.70%,18,0,-9,101%,1.50%,1.70%,95130
